Time,BG,CGM,CHO,insulin,LBGI,HBGI,Risk
2021-11-01 00:00:00,142.00057689986224,156.43591558269702,0.0,0.006733333333333334,0.0,1.8886725140345844,1.8886725140345844
2021-11-01 00:05:00,142.00057690037823,151.62251502958404,0.0,0.006733333333333334,0.0,1.8886725140936926,1.8886725140936926
2021-11-01 00:10:00,142.0005769368885,149.10437908725513,0.0,0.006733333333333334,0.0,1.8886725182752826,1.8886725182752826
2021-11-01 00:15:00,142.00057731045558,147.22464212905032,0.0,0.006733333333333334,0.0,1.88867256106063,1.88867256106063
2021-11-01 00:20:00,142.00057895445116,145.18200441280297,0.0,0.006733333333333334,0.0,1.8886727493506006,1.8886727493506006
2021-11-01 00:25:00,142.0005835904931,142.27349629940963,0.0,0.006733333333333334,0.0,1.8886732803254167,1.8886732803254167
2021-11-01 00:30:00,142.00059362009242,138.58278370953803,0.0,0.006733333333333334,0.0,1.888674429034968,1.888674429034968
2021-11-01 00:35:00,142.00061187940616,135.8651320913706,0.0,0.006733333333333334,0.0,1.8886765203104006,1.8886765203104006
2021-11-01 00:40:00,142.00064136938923,136.06048324653656,0.0,0.006733333333333334,0.0,1.8886798978585988,1.8886798978585988
2021-11-01 00:45:00,142.00068502286396,139.43964837593677,0.0,0.006733333333333334,0.0,1.8886848975847694,1.8886848975847694
2021-11-01 00:50:00,142.00074553130472,142.72653593217535,0.0,0.006733333333333334,0.0,1.8886918277548368,1.8886918277548368
2021-11-01 00:55:00,142.0008252322582,142.13154012081534,0.0,0.006733333333333334,0.0,1.8887009561022507,1.8887009561022507
2021-11-01 01:00:00,142.00092604846475,136.4334657727698,0.0,0.006733333333333334,0.0,1.8887125028562295,1.8887125028562295
2021-11-01 01:05:00,142.00104946679937,129.8689907054277,0.0,0.006733333333333334,0.0,1.8887266383304004,1.8887266383304004
2021-11-01 01:10:00,142.00119654559774,127.59739113622588,0.0,0.006733333333333334,0.0,1.8887434837621742,1.8887434837621742
2021-11-01 01:15:00,142.00136794074228,131.8850894579057,0.0,0.006733333333333334,0.0,1.8887631143003718,1.8887631143003718
2021-11-01 01:20:00,142.00156394301,138.85119418506497,0.0,0.006733333333333334,0.0,1.8887855632825323,1.8887855632825323
2021-11-01 01:25:00,142.00178452114903,143.46458337495886,0.0,0.006733333333333334,0.0,1.8888108271679833,1.8888108271679833
2021-11-01 01:30:00,142.0020293667868,143.0637074898378,0.0,0.006733333333333334,0.0,1.8888388706806,1.8888388706806
2021-11-01 01:35:00,142.00229793855038,140.02235872922475,0.0,0.006733333333333334,0.0,1.8888696318611564,1.8888696318611564
2021-11-01 01:40:00,142.00258950373572,137.71510466882816,0.0,0.006733333333333334,0.0,1.8889030268389637,1.8889030268389637
2021-11-01 01:45:00,142.0029031765581,138.04442658733294,0.0,0.006733333333333334,0.0,1.888938954211756,1.888938954211756
2021-11-01 01:50:00,142.00323795250344,139.78462260728753,0.0,0.006733333333333334,0.0,1.8889772989791789,1.8889772989791789
2021-11-01 01:55:00,142.0035927386335,141.07941217007468,0.0,0.006733333333333334,0.0,1.88901793601288,1.88901793601288
2021-11-01 02:00:00,142.0039663799178,140.91623051294977,0.0,0.006733333333333334,0.0,1.8890607330715983,1.8890607330715983
2021-11-01 02:05:00,142.00435768180085,140.07540904480038,0.0,0.006733333333333334,0.0,1.8891055533851255,1.8891055533851255
2021-11-01 02:10:00,142.00476542929323,139.75913708080574,0.0,0.006733333333333334,0.0,1.8891522578403,1.8891522578403
2021-11-01 02:15:00,142.0051884029138,141.16960392552062,0.0,0.006733333333333334,0.0,1.889200706806446,1.889200706806446
2021-11-01 02:20:00,142.0056253918219,145.50899888710362,0.0,0.006733333333333334,0.0,1.8892507616390368,1.8892507616390368
2021-11-01 02:25:00,142.00607520447295,149.51723078767156,0.0,0.006733333333333334,0.0,1.889302285899879,1.889302285899879
2021-11-01 02:30:00,142.0065366771146,140.599550221446,0.0,0.006733333333333334,0.0,1.8893551463299367,1.8893551463299367
