Time,BG,CGM,CHO,insulin,LBGI,HBGI,Risk
2021-11-01 00:00:00,136.41517739993438,150.85051608276916,0.0,0.006625,0.0,1.292607691113576,1.292607691113576
2021-11-01 00:05:00,136.41517740002246,146.03711552933908,0.0,0.006625,0.0,1.2926076911222395,1.2926076911222395
2021-11-01 00:10:00,136.41517740670722,143.51897957140255,0.0,0.006625,0.0,1.2926076917811185,1.2926076917811185
2021-11-01 00:15:00,136.41517747674226,141.63924244615578,0.0,0.006625,0.0,1.2926076986839576,1.2926076986839576
2021-11-01 00:20:00,136.4151777925436,139.59660388635763,0.0,0.006625,0.0,1.2926077298101717,1.2926077298101717
2021-11-01 00:25:00,136.41517870614672,136.68809313310385,0.0,0.006625,0.0,1.2926078198573279,1.2926078198573279
2021-11-01 00:30:00,136.41518073479054,132.99737441573134,0.0,0.006625,0.0,1.2926080198058567,1.2926080198058567
2021-11-01 00:35:00,136.4151845253585,130.27971109677642,0.0,0.006625,0.0,1.2926083934143562,1.2926083934143562
2021-11-01 00:40:00,136.41519080631517,130.4750427212461,0.0,0.006625,0.0,1.2926090124823078,1.2926090124823078
2021-11-01 00:45:00,136.41520033940884,133.85417826480375,0.0,0.006625,0.0,1.2926099520898393,1.2926099520898393
2021-11-01 00:50:00,136.41521387752485,137.14102413934216,0.0,0.006625,0.0,1.2926112864437043,1.2926112864437043
2021-11-01 00:55:00,136.41523213116923,136.5459727936538,0.0,0.006625,0.0,1.2926130855738696,1.2926130855738696
2021-11-01 01:00:00,136.41525574384903,130.8478276383485,0.0,0.006625,0.0,1.292615412907025,1.292615412907025
2021-11-01 01:05:00,136.41528527552617,124.28326542329577,0.0,0.006625,0.0,1.2926183236358701,1.2926183236358701
2021-11-01 01:10:00,136.41532119288877,122.01156164199097,0.0,0.006625,0.0,1.292621863760206,1.292621863760206
2021-11-01 01:15:00,136.41536386510296,126.29913828117668,0.0,0.006625,0.0,1.2926260696683372,1.2926260696683372
2021-11-01 01:20:00,136.41541356379966,133.26510373239304,0.0,0.006625,0.0,1.2926309681357742,1.2926309681357742
2021-11-01 01:25:00,136.41547046621062,137.87833617355537,0.0,0.006625,0.0,1.2926365766342585,1.2926365766342585
2021-11-01 01:30:00,136.41553466054725,137.47728639139115,0.0,0.006625,0.0,1.2926429038620357,1.2926429038620357
2021-11-01 01:35:00,136.41560615288682,134.43574707543888,0.0,0.006625,0.0,1.2926499504223457,1.2926499504223457
2021-11-01 01:40:00,136.4156848749817,132.12828642168213,0.0,0.006625,0.0,1.292657709593209,1.292657709593209
2021-11-01 01:45:00,136.41577069253842,132.45738642778457,0.0,0.006625,0.0,1.2926661681432652,1.2926661681432652
2021-11-01 01:50:00,136.41586341362122,134.1973460064168,0.0,0.006625,0.0,1.2926753071599548,1.2926753071599548
2021-11-01 01:55:00,136.41596279692348,135.49188543664167,0.0,0.006625,0.0,1.2926851028647657,1.2926851028647657
2021-11-01 02:00:00,136.41606855972094,135.3284408211353,0.0,0.006625,0.0,1.2926955273969118,1.2926955273969118
2021-11-01 02:05:00,136.41618038537965,134.48734444558812,0.0,0.006625,0.0,1.2927065495533072,1.2927065495533072
2021-11-01 02:10:00,136.4162979303338,134.17078650010325,0.0,0.006625,0.0,1.292718135476243,1.292718135476243
2021-11-01 02:15:00,136.41642083048512,135.5809571517387,0.0,0.006625,0.0,1.292730249283967,1.292730249283967
2021-11-01 02:20:00,136.4165487070016,139.92004655054768,0.0,0.006625,0.0,1.2927428536422358,1.2927428536422358
2021-11-01 02:25:00,136.4166811715133,143.92796433374923,0.0,0.006625,0.0,1.2927559102763098,1.2927559102763098
2021-11-01 02:30:00,136.41681783071795,135.0099618793805,0.0,0.006625,0.0,1.2927693804248812,1.2927693804248812
2021-11-01 02:35:00,136.41695829041987,130.11130509497494,0.0,0.006625,0.0,1.2927832252380613,1.2927832252380613
2021-11-01 02:40:00,136.4171021590325,128.10589797539492,0.0,0.006625,0.0,1.2927974061226282,1.2927974061226282
2021-11-01 02:45:00,136.41724905058015,127.86764451995231,0.0,0.006625,0.0,1.292811885037827,1.292811885037827
2021-11-01 02:50:00,136.41739858723662,128.270448735129,0.0,0.006625,0.0,1.2928266247456308,1.2928266247456308
2021-11-01 02:55:00,136.4175504014406,128.2770215227145,0.0,0.006625,0.0,1.2928415890191651,1.2928415890191651
2021-11-01 03:00:00,136.4177041376261,127.56052888267689,0.0,0.006625,0.0,1.2928567428133284,1.2928567428133284
2021-11-01 03:05:00,136.41785945360698,127.30385388738463,0.0,0.006625,0.0,1.292872052401246,1.292872052401246
2021-11-01 03:10:00,136.41801602165197,128.90662651194222,0.0,0.006625,0.0,1.2928874854802677,1.2928874854802677
2021-11-01 03:15:00,136.41817352928544,132.66063150852563,0.0,0.006625,0.0,1.292903011250914,1.292903011250914
2021-11-01 03:20:00,136.41833167984657,136.50348251441503,0.0,0.006625,0.0,1.2929186004719782,1.2929186004719782
2021-11-01 03:25:00,136.41849019283734,137.99199187638146,0.0,0.006625,0.0,1.2929342254949574,1.2929342254949574
2021-11-01 03:30:00,136.4186488040876,136.06794245662007,0.0,0.006625,0.0,1.2929498602802572,1.2929498602802572
2021-11-01 03:35:00,136.41880726576272,132.61617944436085,0.0,0.006625,0.0,1.2929654803980393,1.2929654803980393
2021-11-01 03:40:00,136.41896534623726,130.071247627894,0.0,0.006625,0.0,1.2929810630158054,1.2929810630158054
2021-11-01 03:45:00,136.41912282985592,129.72540647731455,0.0,0.006625,0.0,1.292996586874845,1.292996586874845
2021-11-01 03:50:00,136.41927951660017,130.44355914317163,0.0,0.006625,0.0,1.2930120322574465,1.2930120322574465
2021-11-01 03:55:00,136.41943522167824,130.61694246314363,0.0,0.006625,0.0,1.293027380946494,1.293027380946494
2021-11-01 04:00:00,136.4195897750526,129.41660400079607,0.0,0.006625,0.0,1.2930426161789532,1.2930426161789532
2021-11-01 04:05:00,136.41974302091887,127.67068909488607,0.0,0.006625,0.0,1.2930577225945472,1.2930577225945472
2021-11-01 04:10:00,136.41989481714785,126.54268229741773,0.0,0.006625,0.0,1.2930726861807544,1.2930726861807544
2021-11-01 04:15:00,136.42004503469997,126.75953892473004,0.0,0.006625,0.0,1.2930874942151873,1.2930874942151873
2021-11-01 04:20:00,136.42019355702234,128.12058965178585,0.0,0.006625,0.0,1.2931021352061136,1.2931021352061136
2021-11-01 04:25:00,136.42034027943455,130.20049134155775,0.0,0.006625,0.0,1.2931165988320148,1.2931165988320148
2021-11-01 04:30:00,136.42048510851106,132.5226272716107,0.0,0.006625,0.0,1.2931308758806965,1.2931308758806965
2021-11-01 04:35:00,136.42062796146485,134.50142433696132,0.0,0.006625,0.0,1.293144958188558,1.293144958188558
2021-11-01 04:40:00,136.42076876553736,135.52567264444335,0.0,0.006625,0.0,1.2931588385805195,1.2931588385805195
2021-11-01 04:45:00,136.42090745739867,134.9841623105581,0.0,0.006625,0.0,1.2931725108108676,1.2931725108108676
2021-11-01 04:50:00,136.42104398256075,132.26568346088234,0.0,0.006625,0.0,1.2931859695054484,1.2931859695054484
2021-11-01 04:55:00,136.4211782948067,129.05834373646525,0.0,0.006625,0.0,1.2931992101054788,1.2931992101054788
2021-11-01 05:00:00,136.42131035563824,132.44655240605573,0.0,0.006625,0.0,1.29321222881301,1.29321222881301
2021-11-01 05:05:00,136.4214401337422,135.8831793225835,0.0,0.006625,0.0,1.2932250225384176,1.2932250225384176
2021-11-01 05:10:00,136.42156760447827,139.1104311831522,0.0,0.006625,0.0,1.293237588849907,1.293237588849907
2021-11-01 05:15:00,136.42169274938792,141.87051469124216,0.0,0.006625,0.0,1.2932499259251062,1.2932499259251062
2021-11-01 05:20:00,136.4218155557256,143.9056365562323,0.0,0.006625,0.0,1.2932620325048372,1.2932620325048372
2021-11-01 05:25:00,136.42193601601224,145.00066025747134,0.0,0.006625,0.0,1.2932739078492044,1.2932739078492044
2021-11-01 05:30:00,136.42205412761126,145.28170339553006,0.0,0.006625,0.0,1.2932855516956645,1.2932855516956645
2021-11-01 05:35:00,136.42216989232665,145.6000485725288,0.0,0.006625,0.0,1.2932969642195324,1.2932969642195324
2021-11-01 05:40:00,136.42228331602314,146.879412791133,0.0,0.006625,0.0,1.293308145996503,1.293308145996503
2021-11-01 05:45:00,136.42239440826805,149.25797176367826,0.0,0.006625,0.0,1.2933190979673292,1.2933190979673292
2021-11-01 05:50:00,136.4225031819938,151.20462595587915,0.0,0.006625,0.0,1.2933298214046087,1.2933298214046087
